Site	Tag#	Species	x	y	Cored?	Year_1st_rec	Mort_Yr	Trunk	F_15_DBH	Sp_16_DBH	Su_16_DBH	Su_17_DBH	Su_18_DBH	Su_19_DBH																					
SP	185.00	ABCO	62.00	72.00	N	2015.00	NA	1.00	NA	55.10	55.20	55.20	56.00	57.50																					
SP	186.00	ABCO	66.00	75.00	N	2015.00	NA	1.00	NA	39.80	42.00	40.80	40.30	40.20																					
SP	187.00	PILA	68.00	76.00	N	2015.00	NA	1.00	NA	19.40	20.40	18.90	19.10	20.00																					
SP	189.00	PILA	80.00	70.00	N	2015.00	2016.00	1.00	NA	98.00	98.90	NA	NA	NA																					
SP	190.00	PILA	80.00	71.00	N	2015.00	2016.00	1.00	NA	103.70	110.40	NA	NA	NA																					
SP	191.00	PILA	88.00	74.00	N	2015.00	NA	1.00	NA	42.40	43.10	43.20	44.00	44.60																					
SP	192.00	ABCO	94.50	68.50	N	2015.00	2018.00	1.00	NA	50.60	51.00	53.00	51.50	NA																					
SP	193.00	ABCO	88.00	66.00	N	2015.00	NA	1.00	NA	37.00	38.20	36.60	37.60	37.00																					
SP	194.00	PILA	87.00	66.00	N	2015.00	2018.00	1.00	NA	35.20	35.50	34.80	34.80	NA																					
SP	195.00	ABCO	85.00	50.00	N	2015.00	NA	1.00	NA	42.80	44.10	NA	NA	23.90																					
SP	196.00	QUKE	85.00	50.50	N	2015.00	NA	1.00	NA	61.20	71.20	60.30	62.80	81.00																					
SP	197.00	ABCO	80.00	43.00	N	2015.00	NA	1.00	NA	49.50	44.90	NA	44.70	45.40																					
SP	198.00	ABCO	81.00	42.00	N	2015.00	NA	1.00	NA	37.10	51.20	36.00	36.50	38.70																					
SP	199.00	QUKE	84.00	40.00	N	2015.00	NA	1.00	NA	56.50	55.00	53.50	54.60	57.50																					
SP	200.00	QUKE	87.00	35.00	N	2015.00	NA	1.00	NA	36.10	35.70	36.40	37.80	NA																					
SP	201.00	ABCO	66.00	32.00	N	2015.00	2016.00	1.00	32.30	NA	32.40	NA	NA	NA																					
SP	202.00	QUKE	68.00	28.00	N	2015.00	NA	1.00	51.40	NA	50.40	51.50	51.10	51.00																					
SP	203.00	CADE	62.00	20.00	N	2015.00	NA	1.00	24.30	NA	24.40	24.50	25.10	27.70																					
SP	204.00	ABCO	72.00	23.00	N	2015.00	2016.00	1.00	51.20	NA	51.60	NA	NA	NA																					
SP	205.00	ABCO	75.00	28.00	N	2015.00	NA	1.00	20.00	NA	20.90	20.40	21.10	21.10																					
SP	207.00	QUKE	75.00	27.00	N	2015.00	NA	1.00	27.90	NA	40.80	40.40	40.80	41.40																					
SP	207.00	QUKE	75.00	26.00	N	2015.00	NA	2.00	40.20	NA	38.80	39.50	39.40	40.40																					
SP	207.00	QUKE	75.00	26.50	N	2015.00	NA	3.00	38.50	NA	27.70	27.70	29.20	29.20																					
SP	209.00	QUKE	78.00	25.00	N	2015.00	NA	1.00	35.20	NA	35.30	35.40	35.10	35.50																					
SP	210.00	QUKE	68.00	4.50	N	2015.00	NA	1.00	47.10	NA	46.80	47.50	47.50	47.80																					
SP	210.00	QUKE	68.00	5.00	N	2016.00	NA	2.00	NA	NA	38.70	40.00	39.90	40.60																					
SP	211.00	QUKE	70.00	2.50	N	2016.00	NA	1.00	NA	NA	33.30	30.30	30.50	30.50																					
SP	211.00	QUKE	69.50	2.00	N	2016.00	NA	2.00	NA	NA	35.60	35.70	36.10	38.00																					
SP	212.00	QUKE	70.50	1.50	N	2016.00	NA	1.00	NA	NA	36.60	33.60	33.50	6.60																					
SP	213.00	PIPO	73.00	0.00	N	2016.00	2016.00	1.00	NA	NA	47.50	NA	NA	NA																					
SP	214.00	QUKE	91.00	9.00	N	2015.00	NA	1.00	48.40	NA	46.50	47.20	48.70	48.80																					
SP	215.00	PIPO	92.00	16.00	N	2015.00	NA	1.00	25.10	NA	25.80	26.50	26.50	27.40																					
SP	216.00	PIPO	89.00	26.50	N	2015.00	2017.00	1.00	10.00	NA	10.00	10.30	NA	NA																					
SP	217.00	PIPO	89.00	26.00	N	2015.00	2017.00	1.00	15.10	NA	15.10	14.80	NA	NA																					
SP	218.00	PIPO	92.00	17.50	N	2015.00	2017.00	1.00	14.40	NA	15.00	15.10	NA	NA																					
SP	221.00	ABCO	48.00	46.00	N	2015.00	NA	1.00	82.30	NA	81.10	82.50	81.70	83.50																					
SP	222.00	ABCO	47.00	49.00	N	2015.00	NA	1.00	57.30	NA	54.40	55.60	55.20	57.10																					
SP	223.00	PILA	57.00	51.00	N	2015.00	2016.00	1.00	92.10	NA	90.40	NA	NA	NA																					
SP	224.00	ABCO	58.00	51.00	N	2015.00	NA	1.00	22.00	NA	22.50	22.40	23.30	22.00																					
SP	225.00	QUKE	63.00	45.00	N	2015.00	NA	1.00	48.20	NA	47.00	47.80	46.90	47.20																					
SP	226.00	QUKE	60.00	41.00	N	2015.00	NA	1.00	52.50	NA	49.30	51.60	51.90	51.80																					
SP	227.00	PILA	65.00	42.00	N	2015.00	NA	1.00	29.10	NA	29.70	30.50	30.90	32.00																					
SP	228.00	ABCO	44.00	62.00	N	2015.00	NA	1.00	68.90	NA	68.40	69.30	69.20	68.30																					
SP	229.00	PILA	79.00	31.00	N	2015.00	NA	1.00	36.80	NA	36.10	36.20	36.90	NA																					
SP	230.00	ABCO	79.00	31.50	N	2015.00	2016.00	1.00	17.00	NA	17.10	NA	NA	NA																					
SP	231.00	PIXX	80.00	32.00	N	2016.00	2016.00	1.00	NA	NA	15.20	NA	NA	NA																					
SP	232.00	ABCO	80.00	29.00	N	2015.00	2016.00	1.00	51.30	NA	50.10	NA	NA	NA																					
SP	233.00	PIPO	85.00	29.00	N	2015.00	2016.00	1.00	46.60	NA	46.80	NA	NA	NA																					
SP	234.00	PIPO	87.00	26.00	N	2015.00	2018.00	1.00	61.00	NA	60.70	60.80	60.60	NA																					
SP	236.00	PIPO	64.00	12.00	N	2015.00	2016.00	1.00	41.90	NA	40.20	NA	NA	NA																					
SP	237.00	PIPO	64.00	13.00	N	2015.00	2016.00	1.00	44.40	NA	43.00	NA	NA	NA																					
SP	238.00	PIPO	65.00	12.00	N	2015.00	2017.00	1.00	24.40	NA	24.80	24.70	NA	NA																					
SP	239.00	PIPO	65.00	12.00	N	2015.00	2017.00	1.00	16.90	NA	17.50	12.10	NA	NA																					
SP	240.00	ABCO	64.00	14.00	N	2015.00	2016.00	1.00	49.70	NA	50.20	NA	NA	NA																					
SP	241.00	ABCO	64.00	13.50	N	2015.00	2016.00	1.00	41.20	NA	40.80	NA	NA	NA																					
SP	242.00	PIPO	65.00	16.00	N	2015.00	2016.00	1.00	56.00	NA	56.70	NA	NA	NA																					
SP	243.00	PIPO	74.00	6.00	N	2015.00	2016.00	1.00	110.10	NA	114.20	NA	NA	NA																					
SP	244.00	QUKE	77.50	9.50	N	2015.00	NA	1.00	30.20	NA	30.30	28.40	30.50	31.40																					
SP	245.00	PIPO	82.00	8.00	N	2015.00	2016.00	1.00	39.50	NA	38.90	NA	NA	NA																					
SP	246.00	QUKE	86.00	10.00	N	2015.00	NA	1.00	11.10	NA	19.50	19.10	19.70	17.50																					
SP	246.00	QUKE	86.00	10.00	N	2015.00	NA	2.00	11.10	NA	14.20	14.10	15.20	14.40																					
SP	246.00	QUKE	86.00	10.00	N	2015.00	NA	3.00	11.10	NA	20.30	20.00	21.50	22.80																					
SP	249.00	QUKE	78.00	24.00	N	2015.00	NA	1.00	38.40	NA	39.70	40.30	38.90	38.70																					
SP	250.00	ABCO	82.00	27.00	N	2015.00	2018.00	1.00	44.10	NA	43.50	43.70	43.10	NA																					
SP	251.00	PIPO	88.00	25.00	N	2015.00	2019.00	1.00	12.10	NA	12.00	12.50	12.00	NA																					
SP	252.00	PIPO	90.50	24.50	Y	2015.00	2016.00	1.00	24.50	NA	24.20	24.50	NA	NA																					
SP	253.00	PIPO	91.00	24.00	N	2015.00	2016.00	1.00	16.10	NA	15.60	15.70	NA	NA																					
SP	254.00	PIPO	87.50	26.00	N	2015.00	2019.00	1.00	11.60	NA	11.30	12.00	12.00	NA																					
SP	255.00	PIPO	91.00	22.00	N	2015.00	2016.00	1.00	15.70	NA	16.10	NA	NA	NA																					
SP	256.00	ABCO	98.00	64.00	N	2015.00	NA	1.00	NA	77.90	77.40	77.70	77.10	77.00																					
SP	257.00	ABCO	91.00	52.00	N	2015.00	NA	1.00	NA	34.40	33.30	34.50	39.80	39.20																					
SP	258.00	ABCO	85.00	40.00	N	2015.00	NA	1.00	NA	37.90	37.80	38.00	38.50	NA																					
SP	259.00	QUKE	90.00	40.00	N	2015.00	2019.00	1.00	NA	49.10	53.70	30.30	30.20	NA																					
SP	259.00	QUKE	89.00	40.00	N	2015.00	NA	2.00	NA	31.80	32.00	39.40	53.30	56.10																					
SP	260.00	ABCO	93.00	43.00	N	2015.00	NA	1.00	NA	40.40	39.30	39.50	40.10	41.20																					
SP	261.00	PIPO	99.00	26.00	N	2015.00	2016.00	1.00	NA	18.40	17.90	NA	NA	NA																					
SP	266.00	PIPO	100.00	28.00	N	2015.00	NA	1.00	NA	7.30	7.20	7.40	7.40	7.90																					
SP	267.00	PIPO	96.00	27.00	N	2015.00	2018.00	1.00	NA	43.80	43.00	43.80	43.30	NA																					
SP	268.00	PIPO	97.00	28.00	N	2015.00	2016.00	1.00	NA	21.50	21.40	NA	NA	NA																					
SP	269.00	QUKE	99.00	32.00	N	2015.00	NA	1.00	NA	60.20	60.30	49.30	60.30	52.80																					
SP	269.00	QUKE	99.00	32.00	N	2015.00	NA	2.00	NA	51.10	48.80	44.60	45.10	45.80																					
SP	269.00	QUKE	99.00	31.00	N	2015.00	2019.00	3.00	NA	44.30	43.80	42.80	49.80	NA																					
SP	269.00	QUKE	99.00	31.00	N	2015.00	NA	4.00	NA	36.90	35.10	36.20	38.50	43.80																					
SP	270.00	PIPO	71.00	56.00	N	2015.00	2018.00	1.00	NA	72.00	70.30	70.40	69.10	NA																					
SP	291.00	PIPO	94.50	19.00	N	2015.00	NA	1.00	NA	16.20	19.00	17.00	18.50	19.90																					
SP	292.00	PIPO	94.00	18.00	N	2015.00	2019.00	1.00	NA	7.50	7.80	7.70	7.90	NA																					
SP	293.00	ABCO	69.50	51.00	N	2015.00	2018.00	1.00	NA	26.50	26.50	26.90	27.50	NA																					
SP	301.00	QUCH	81.00	4.00	N	2016.00	NA	1.00	NA	NA	2.90	3.00	2.90	NA																					
SP	301.00	QUCH	81.00	3.50	N	2016.00	NA	2.00	NA	NA	2.30	3.30	3.40	NA																					
SP	302.00	QUCH	86.00	8.00	N	2016.00	NA	1.00	NA	NA	2.40	2.90	3.00	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	1.00	NA	NA	20.40	20.30	20.50	21.70																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	2.00	NA	NA	23.80	23.90	23.60	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	3.00	NA	NA	17.90	17.80	17.80	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	4.00	NA	NA	21.00	28.90	30.80	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	5.00	NA	NA	16.30	16.90	NA																						
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	6.00	NA	NA	24.60	45.10	31.30	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	7.00	NA	NA	17.40	23.20	24.50	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	8.00	NA	NA	16.00	16.50	16.60	16.00																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	9.00	NA	NA	25.00	17.80	21.20	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	10.00	NA	NA	20.40	NA	NA	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	11.00	NA	NA	6.20	7.00	NA	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	12.00	NA	NA	21.50	21.00	21.20	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	13.00	NA	NA	18.90	19.40	21.00	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	14.00	NA	NA	17.50	NA	NA	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	15.00	NA	NA	24.20	NA	NA	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	16.00	NA	NA	16.60	NA	NA	NA																					
SP	308.00	QUCH	94.50	3.00	N	2016.00	NA	17.00	NA	NA	18.30	NA	NA	NA																					
SP	309.00	QUCH	94.00	2.00	N	2016.00	NA	1.00	NA	NA	15.00	15.90	15.90	NA																					
SP	309.00	QUCH	94.00	2.50	N	2016.00	NA	2.00	NA	NA	5.70	5.50	5.50	NA																					
SP	310.00	UMCA	41.00	14.00	N	2016.00	2019.00	1.00	NA	NA	2.20	NA	NA	NA																					
SP	311.00	QUKE	69.50	22.00	N	2016.00	NA	1.00	NA	NA	37.30	37.50	37.50	36.20																					
SP	312.00	ABCO	68.50	33.00	N	2016.00	NA	1.00	NA	NA	58.60	64.40	58.90	61.70																					
SP	313.00	ABCO	98.00	73.00	N	2016.00	NA	1.00	NA	NA	24.80	26.20	25.70	25.90																					
SP	333.00	QUKE	18.50	5.00	N	2016.00	NA	1.00	NA	NA	1.00	1.00	1.40	3.90																					
SP	334.00	PIPO	61.00	9.50	N	2016.00	NA	1.00	NA	NA	18.30	18.00	17.90	18.60																					
SP	335.00	PILA	92.00	19.00	N	2016.00	NA	1.00	NA	NA	10.20	10.10	10.90	12.80																					
SP	336.00	PIPO	90.00	16.00	N	2016.00	NA	1.00	NA	NA	12.70	13.50	12.40	13.00																					
SP	336.00	PIPO	90.00	15.50	N	2016.00	NA	2.00	NA	NA	9.50	10.20	10.10	10.50																					
SP	337.00	QUKE	82.00	16.00	N	2016.00	NA	1.00	NA	NA	2.40	3.20	3.30	3.60																					
SP	338.00	QUKE	81.00	16.00	N	2016.00	NA	1.00	NA	NA	3.10	3.00	3.40	3.80																					
SP	339.00	QUKE	81.00	17.00	N	2016.00	NA	1.00	NA	NA	4.30	4.20	5.00	5.20																					
SP	340.00	PIPO	54.00	12.00	N	2016.00	NA	1.00	NA	NA	8.80	NA	8.80	8.80																					
SP	341.00	CEIN	3.00	35.00		2016.00	NA	2.00	NA	NA	4.70	4.70	4.90	3.50																					
SP	341.00	CEIN	3.00	34.50	N	2016.00	NA	1.00	NA	NA	2.60	2.60	2.90	NA																					
SP	342.00	ABCO	48.00	79.00	N	2016.00	NA	1.00	NA	NA	25.40	25.50	26.20	26.10																					
SP	343.00	QUKE	71.00	22.00	N	2016.00	NA	1.00	NA	NA	35.70	36.00	NA	35.80																					
SP	344.00	QUKE	73.00	50.50	N	2016.00	NA	1.00	NA	NA	34.20	49.30	47.70	48.10																					
SP	346.00	QUKE	79.00	24.00	N	2015.00	NA	1.00	59.20	NA	58.40	48.60	60.00	59.80																					
SP	348.00	QUCH	79.00	22.00	N	2015.00	NA	1.00	18.20	NA	21.80	21.50	22.00	21.90																					
SP	348.00	QUKE	NA	NA	N	2018.00	NA	1.00	NA	NA	NA	NA	3.30	NA																					
SP	399.00	QUKE	2.00	9.50	N	2015.00	NA	1.00	7.30	NA	7.50	7.50	8.30	9.80																					
SP	414.00	ABCO	3.00	7.50	N	2018.00	NA	1.00	NA	NA	NA	NA	1.10	2.10																					
SP	439.00	PILA	11.00	6.00	N	2016.00	NA	1.00	NA	NA	2.30	3.40	3.00	3.50																					
SP	441.00	ABCO	11.00	6.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.20	NA																					
SP	444.00	ABCO	12.00	6.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.90	NA																					
SP	474.00	QUKE	9.00	9.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.90	2.00																					
SP	479.00	PIPO	16.00	10.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.10	NA																					
SP	480.00	PILA	32.00	4.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.10	2.80																					
SP	481.00	QUKE	84.00	40.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.60	2.00																					
SP	482.00	PILA	32.00	2.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.80	NA																					
SP	483.00	ABCO	58.00	48.00	N	2018.00	NA	1.00	NA	NA	NA	NA	2.80	NA																					
SP	483.00	ABCO	58.00	48.00	N	2018.00	NA	2.00	NA	NA	NA	NA	1.90	NA																					
SP	483.00	ABCO	58.00	48.00	N	2018.00	NA	3.00	NA	NA	NA	NA	1.00	NA																					
SP	484.00	QUKE	85.00	50.50	N	2018.00	NA	1.00	NA	NA	NA	NA	1.80	NA																					
SP	485.00	QUKE	80.00	78.00	N	2018.00	NA	1.00	NA	NA	NA	NA	23.10	23.50																					
SP	498.00	QUKE	52.00	28.00	N	2018.00	2019.00	1.00	NA	NA	NA	NA	1.40	NA																					
SP	498.00	QUKE	52.00	28.00	N	2018.00	2019.00	2.00	NA	NA	NA	NA	1.40	NA																					
SP	499.00	QUKE	94.00	40.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.60	1.80																					
SP	500.00	ABCO	1.00	29.00	N	2018.00	NA	1.00	NA	NA	NA	NA	1.50	2.00																					
SP	0.00	UNKN	41.00	4.00	N	2016.00	2014.00	1.00	NA	NA	95.60	NA	NA	NA																					
SP	0.00	PIPO	21.00	13.50	N	2016.00	2014.00	1.00	NA	NA	100.90	NA	NA	NA																					
SP	0.00	PIPO	20.00	20.00	N	2016.00	2014.00	1.00	NA	NA	113.10	NA	NA	NA																					
SP	0.00	PIPO	30.00	17.00	N	2016.00	2014.00	1.00	NA	NA	118.20	NA	NA	NA																					
SP	0.00	PIPO	30.00	4.00	N	2016.00	2014.00	1.00	NA	NA	40.80	NA	NA	NA																					
SP	0.00	PIPO	30.00	1.00	N	2016.00	2014.00	1.00	NA	NA	22.20	NA	NA	NA																					
SP	0.00	PIPO	32.00	5.00	N	2016.00	2014.00	1.00	NA	NA	17.60	NA	NA	NA																					
SP	0.00	ABCO	58.00	5.00	N	2016.00	2014.00	1.00	NA	NA	32.90	NA	NA	NA																					
SP	0.00	PIPO	79.00	1.00	N	2016.00	2014.00	1.00	NA	NA	51.30	NA	NA	NA																					
SP	0.00	ABCO	1.00	29.00	N	2016.00	2014.00	1.00	NA	NA	63.30	NA	NA	NA																					
SP	0.00	ABXX	17.00	80.00	N	2016.00	2014.00	1.00	NA	NA	27.60	NA	NA	NA																					
SP	0.00	ABXX	14.00	71.00	N	2016.00	2014.00	1.00	NA	NA	16.10	NA	NA	NA																					
SP	0.00	ABXX	13.00	66.00	N	2016.00	2014.00	1.00	NA	NA	21.70	NA	NA	NA																					
SP	0.00	ABXX	12.00	62.50	N	2016.00	2014.00	1.00	NA	NA	61.20	NA	NA	NA																					
SP	0.00	PIPO	20.50	20.50	N	2016.00	2014.00	1.00	NA	NA	113.70	NA	NA	NA																					
SP	0.00	ABXX	26.00	32.00	N	2016.00	2014.00	1.00	NA	NA	63.60	NA	NA	NA																					
SP	0.00	ABXX	25.50	31.00	N	2016.00	2014.00	1.00	NA	NA	56.40	NA	NA	NA																					
SP	0.00	ABXX	29.00	33.00	N	2016.00	2014.00	1.00	NA	NA	25.80	NA	NA	NA																					
SP	0.00	PIPO	23.00	36.50	N	2016.00	2014.00	1.00	NA	NA	35.50	NA	NA	NA																					
SP	0.00	PIXX	44.00	22.50	N	2016.00	2014.00	1.00	NA	NA	26.70	NA	NA	NA																					
SP	0.00	ABXX	53.00	78.00	N	2016.00	2014.00	1.00	NA	NA	17.50	NA	NA	NA																					
SP	0.00	PIXX	58.00	63.00	N	2016.00	2014.00	1.00	NA	NA	79.00	NA	NA	NA																					
SP	0.00	PIXX	60.00	60.00	N	2016.00	2014.00	1.00	NA	NA	25.50	NA	NA	NA																					
SP	0.00	PIXX	57.00	59.00	N	2016.00	2014.00	1.00	NA	NA	25.70	NA	NA	NA																					
SP	0.00	PIXX	51.00	65.00	N	2016.00	2014.00	1.00	NA	NA	15.50	NA	NA	NA																					
SP	0.00	QUKE	68.00	39.00	N	2016.00	2014.00	1.00	NA	NA	38.00	NA	NA	NA																					
SP	0.00	PIXX	66.00	45.00	N	2016.00	2014.00	1.00	NA	NA	14.10	NA	NA	NA																					
SP	0.00	PIXX	76.00	76.00	N	2016.00	2014.00	1.00	NA	NA	8.80	NA	NA	NA																					
SP	0.00	PIXX	80.00	80.00	N	2016.00	2014.00	1.00	NA	NA	15.60	NA	NA	NA																					
SP	0.00	PIXX	73.00	63.00	N	2016.00	2014.00	1.00	NA	NA	12.30	NA	NA	NA																					
SP	0.00	PIXX	78.00	64.00	N	2016.00	2014.00	1.00	NA	NA	21.00	NA	NA	NA																					
SP	0.00	PIXX	73.00	59.00	N	2016.00	2014.00	1.00	NA	NA	23.60	NA	NA	NA																					
SP	0.00	PIPO	89.00	30.50	N	2016.00	2014.00	1.00	NA	NA	37.20	NA	NA	NA																					
SP	0.00	PIXX	84.00	35.00	N	2016.00	2014.00	1.00	NA	NA	17.50	NA	NA	NA																					
SP	0.00	PIXX	87.50	42.00	N	2016.00	2014.00	1.00	NA	NA	34.50	NA	NA	NA																					
SP	0.00	PIXX	92.00	70.00	N	2016.00	2014.00	1.00	NA	NA	16.40	NA	NA	NA																					
SP	0.00	ABCO	41.00	4.00	N	2016.00	2014.00	1.00	NA	NA	51.90	NA	NA	NA																					
SP	0.00	ABCO	44.00	6.00	N	2016.00	2014.00	1.00	NA	NA	63.50	NA	NA	NA																					
SP	0.00	ABCO	47.50	7.50	N	2016.00	2014.00	1.00	NA	NA	17.40	NA	NA	NA																					
SP	0.00	PIPO	50.50	9.00	22.3	2016.00	2014.00	1.00	NA	NA	22.30	NA	NA	NA																					
SP	0.00	PIPO	51.00	6.00	N	2016.00	2014.00	1.00	NA	NA	25.70	NA	NA	NA																					
SP	0.00	PIPO	51.50	4.00	N	2016.00	2014.00	1.00	NA	NA	27.20	NA	NA	NA																					
SP	0.00	ABCO	2.00	37.00	N	2016.00	2014.00	1.00	NA	NA	53.60	NA	NA	NA																					
SP	0.00	UNKN	95.00	16.00	N	2016.00	2014.00	1.00	NA	NA	99.00	NA	NA	NA																					
SP	0.00	ABCO	90.00	17.00	N	2016.00	2014.00	1.00	NA	NA	24.20	NA	NA	NA																					
SP	0.00	ABCO	55.00	15.00	N	2016.00	2014.00	1.00	NA	NA	25.70	NA	NA	NA																					
SP	0.00	PIPO	53.00	10.00	N	2016.00	2014.00	1.00	NA	NA	74.90	NA	NA	NA																					
SP	0.00	UNKN	5.00	64.00	N	2016.00	2014.00	1.00	NA	NA	21.70	NA	NA	NA																					
SP	0.00	UNKN	1.00	40.00	N	2016.00	2014.00	1.00	NA	NA	34.50	NA	NA	NA																					
SP	0.00	UNKN	11.00	47.00	N	2016.00	2014.00	1.00	NA	NA	13.20	NA	NA	NA																					
SP	0.00	ABCO	12.00	26.00	N	2016.00	2014.00	1.00	NA	NA	28.90	NA	NA	NA																					
SP	0.00	ABCO	22.00	42.00	N	2016.00	2014.00	1.00	NA	NA	36.80	NA	NA	NA																					
SP	0.00	PILA	35.00	60.00	N	2016.00	2014.00	1.00	NA	NA	21.50	NA	NA	NA																					
SP	0.00	PILA	35.00	61.00	N	2016.00	2014.00	1.00	NA	NA	18.80	NA	NA	NA																					
SP	0.00	PILA	40.00	62.00	N	2016.00	2014.00	1.00	NA	NA	54.70	NA	NA	NA																					
SP	0.00	PILA	40.50	58.00	N	2016.00	2014.00	1.00	NA	NA	21.20	NA	NA	NA																					
SP	0.00	QUKE	42.00	58.00	N	2016.00	2014.00	1.00	NA	NA	26.50	NA	NA	NA																					
SP	0.00	UNKN	45.00	39.00	N	2016.00	2014.00	1.00	NA	NA	16.50	NA	NA	NA																					
SP	0.00	ABCO	54.00	32.00	N	2016.00	2014.00	1.00	NA	NA	32.30	NA	NA	NA																					
SP	0.00	UNKN	53.00	30.00	N	2016.00	2014.00	1.00	NA	NA	15.60	NA	NA	NA																					
SP	0.00	UNKN	54.00	33.00	N	2016.00	2014.00	1.00	NA	NA	72.90	NA	NA	NA																					
SP	0.00	UNKN	54.00	45.00	N	2016.00	2014.00	1.00	NA	NA	13.30	NA	NA	NA																					
SP	0.00	QUKE	60.00	53.00	N	2016.00	2014.00	1.00	NA	NA	33.00	NA	NA	NA																					
SP	0.00	PILA	66.00	68.00	N	2016.00	2014.00	1.00	NA	NA	29.70	NA	NA	NA																					
SP	0.00	QUKE	68.00	65.00	N	2016.00	2014.00	1.00	NA	NA	29.50	NA	NA	NA																					
SP	0.00	UNKN	75.00	42.00	N	2016.00	2014.00	1.00	NA	NA	74.40	NA	NA	NA																					
SP	0.00	UNKN	74.00	50.00	N	2016.00	2014.00	1.00	NA	NA	34.20	NA	NA	NA																					
SP	0.00	QUKE	73.00	50.50	N	2016.00	2014.00	1.00	NA	NA	48.70	NA	NA	NA																					
SP	0.00	QUKE	78.00	55.00	N	2016.00	2014.00	1.00	NA	NA	42.90	NA	NA	NA																					
SP	0.00	QUKE	81.00	79.00	N	2016.00	2014.00	1.00	NA	NA	22.80	NA	NA	NA																					
SP	0.00	UNKN	88.00	66.50	N	2016.00	2014.00	1.00	NA	NA	9.90	NA	NA	NA																					
SP	0.00	UNKN	94.00	55.00	N	2016.00	2014.00	1.00	NA	NA	48.00	NA	NA	NA																					
SP	0.00	UNKN	93.00	50.00	N	2016.00	2014.00	1.00	NA	NA	32.80	NA	NA	NA																					
SP	0.00	ABCO	2.00	37.00	N	2015.00	2014.00	1.00	52.80	NA	NA	NA	NA	NA																					
SP	0.00	ABCO	0.00	28.00	N	2015.00	2014.00	1.00	64.30	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	30.00	20.00	N	2015.00	2014.00	1.00	115.50	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	24.00	38.00	N	2015.00	2014.00	1.00	34.80	NA	NA	NA	NA	NA																					
SP	0.00	ABCO	26.00	35.00	N	2015.00	2014.00	1.00	51.50	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	29.00	4.00	N	2015.00	2014.00	1.00	40.40	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	32.00	4.00	N	2015.00	2014.00	1.00	17.80	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	29.00	0.50	N	2015.00	2014.00	1.00	22.20	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	21.00	16.00	N	2015.00	2014.00	1.00	101.40	NA	NA	NA	NA	NA																					
SP	0.00	ABCO	46.50	8.00	N	2015.00	2014.00	1.00	64.40	NA	NA	NA	NA	NA																					
SP	0.00	ABCO	41.00	11.00	N	2015.00	2014.00	1.00	51.40	NA	NA	NA	NA	NA																					
SP	0.00	ABCO	42.50	10.50	N	2015.00	2014.00	1.00	17.50	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	51.00	6.50	N	2015.00	2014.00	1.00	27.20	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	50.00	8.00	N	2015.00	2014.00	1.00	26.60	NA	NA	NA	NA	NA																					
SP	0.00	PIPO	50.00	12.00	N	2015.00	2014.00	1.00	22.10	NA	NA	NA	NA	NA																					
SP	0.00	ABCO	55.00	14.00	N	2015.00	2014.00	1.00	25.30	NA	NA	NA	NA	NA																					
SP	2000.00	ABCO	91.00	83.00	N	2015.00	NA	1.00	NA	10.70	10.50	NA	NA	NA																					
SP	2000.00	PIPO	93.00	81.00	N	2015.00	NA	1.00	NA	15.20	15.40	15.30	NA	NA																					
SP	2000.00	ABCO	96.00	85.00	N	2015.00	NA	1.00	NA	54.30	53.20	NA	NA	NA																					
